logged_at_utc,scan_type,ticker,yf_first,yf_last,yf_bars,sa_first,sa_last,sa_bars,common_days,sa_staleness_days,close_pct_diff_last,close_pct_diff_max,close_pct_diff_mean,adj_pct_diff_last,adj_pct_diff_max,last_common_date,yf_close,sa_close,sa_adj,yf_volume,sa_volume,volume_pct_diff_last,ohlc_pct_diff_max_last,note
2026-09-03T21:19:20.460234+00:00,post_close,ZION,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.4169,0.8767,6830.9998,7230.9994,2026-09-03,69.31,69.31,1.0,1103496,1103496.209029,-0.0,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,ABBV,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.5237,0.6876,25920.9991,26497.0001,2026-09-03,260.21,260.21,1.0,2878400,2878739.060067,-0.0118,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,ABT,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.3272,0.6437,10779.0001,11566.9998,2026-09-03,108.79,108.79,1.0,5297500,5297911.60492,-0.0078,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,ADI,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.5761,0.4285,35550.0,44448.0007,2026-09-03,356.5,356.5,1.0,3778100,3779304.490298,-0.0319,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,AMAT,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.2309,0.1509,43491.0004,72200.0018,2026-09-03,435.91,435.91,1.0,5999200,6004455,-0.0875,0.0012,
2026-09-04T12:31:06.180667+00:00,pre_market,AMD,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.0011,0.0,45516.0004,57990.9973,2026-09-03,456.16,456.16,1.0,14838600,14868085.661836,-0.1983,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,AMGN,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.3261,0.8325,44311.9995,44311.9995,2026-09-03,444.12,444.12,1.0,1842300,1842496.640163,-0.0107,0.0011,
2026-09-04T12:31:06.180667+00:00,pre_market,AMZN,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,0.0,0.0,25789.9994,28301.9989,2026-09-03,258.9,258.9,1.0,26842900,26891531.17373,-0.1808,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,ASML,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,0.3468,0.1638,164518.9941,198843.9698,2026-09-03,1646.1899,1646.19,1.0,1437500,1439234,-0.1205,0.0002,
2026-09-04T12:31:06.180667+00:00,pre_market,AVGO,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.367,0.1138,35616.0004,48057.0011,2026-09-03,357.16,357.16,1.0,60137700,60242595.699352,-0.1741,0.0001,
2026-09-04T12:31:06.180667+00:00,pre_market,BKNG,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.4778,0.1309,19413.0005,21341.9998,2026-09-03,195.13,195.13,1.0,7376000,7376412.389277,-0.0056,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,BMY,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,2.1254,0.8894,6708.9996,6708.9996,2026-09-03,68.09,68.09,1.0,6224000,6224199,-0.0032,0.0075,
2026-09-04T12:31:06.180667+00:00,pre_market,CFG,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.3548,0.7358,6983.0002,7373.0003,2026-09-03,70.83,70.83,1.0,2870600,2870716.64894,-0.0041,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,CFR,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.3881,0.9692,16172.9996,16908.0013,2026-09-03,162.73,162.73,1.0,514900,514961,-0.0118,0.0031,
2026-09-04T12:31:06.180667+00:00,pre_market,FITB,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.5934,0.5778,5397.0001,5836.9999,2026-09-03,54.97,54.97,1.0,3773900,3773932,-0.0008,0.0028,
2026-09-04T12:31:06.180667+00:00,pre_market,GILD,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.2139,0.3928,15022.0001,15022.0001,2026-09-03,151.22,151.22,1.0,4497700,4498099,-0.0089,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,HBAN,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.8931,0.5886,1605.9999,1755.9999,2026-09-03,17.06,17.06,1.0,17764000,17764842.442971,-0.0047,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,HD,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,2.1249,1.126,31707.0007,36810.9983,2026-09-03,318.07,318.07,1.0,3377700,3378119.754125,-0.0124,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,ISRG,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,0.0014,0.0,36882.9987,50017.9993,2026-09-03,369.83,369.83,1.0,1745700,1746254.476507,-0.0318,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,JNJ,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.0598,0.7135,27742.9993,27742.9993,2026-09-03,278.43,278.43,1.0,5940300,5940829.651799,-0.0089,0.0018,
2026-09-04T12:31:06.180667+00:00,pre_market,KEY,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.9202,1.397,2112.0001,2298.9999,2026-09-03,22.12,22.12,1.0,10341500,10341791.418824,-0.0028,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,KLAC,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.2402,0.1523,17194.0002,30070.9985,2026-09-03,172.94,172.94,1.0,6859500,6863516.219073,-0.0585,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,LLY,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,0.3147,0.1947,115859.9976,127933.9966,2026-09-03,1159.6,1159.6,1.0,2550500,2553292.524832,-0.1094,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,LOW,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.089,0.5868,20089.9994,25761.9992,2026-09-03,201.9,201.9,1.0,3396600,3397146.069451,-0.0161,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,MCD,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.3747,1.0133,25863.0005,33074.0003,2026-09-03,259.63,259.63,1.0,4576000,4581563,-0.1214,0.0004,
2026-09-04T12:31:06.180667+00:00,pre_market,MRK,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.444,0.4417,15133.9996,15544.9997,2026-09-03,152.34,152.34,1.0,6498300,6498969.328909,-0.0103,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,MTB,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.3308,0.9548,23905.9998,25309.0,2026-09-03,240.06,240.06,1.0,692500,692469,0.0045,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,MU,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,0.0574,0.016,95715.9973,121256.0007,2026-09-03,958.16,958.16,1.0,24116400,24175871.18954,-0.246,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,NKE,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.9272,1.4433,3777.0,5763.9998,2026-09-03,38.77,38.77,1.0,29534500,29597535.982647,-0.213,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,NVDA,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,0.1218,0.0584,22744.9997,23474.0011,2026-09-03,228.45,228.45,1.0,133994100,134681610.414452,-0.5105,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,ONB,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.5613,1.2172,0.3163,2498.0,2644.3167,2026-09-03,25.98,25.835,1.0,3372000,3371998.297442,0.0001,0.5808,
2026-09-04T12:31:06.180667+00:00,pre_market,ORLY,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,0.0,0.0,8637.9997,9840.0002,2026-09-03,87.38,87.38,1.0,4310200,4310771.944346,-0.0133,0.0049,
2026-09-04T12:31:06.180667+00:00,pre_market,PFE,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,3.3153,1.8899,2780.9999,2802.0,2026-09-03,28.81,28.81,1.0,26693700,26724290,-0.1145,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,PNFP,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.9728,0.5575,10037.0003,10802.9999,2026-09-03,101.37,101.37,1.0,724000,724040,-0.0055,0.0048,
2026-09-04T12:31:06.180667+00:00,pre_market,QCOM,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.5395,0.725,16757.0007,25001.999,2026-09-03,168.57,168.57,1.0,6992000,6994984.353086,-0.0427,0.0027,
2026-09-04T12:31:06.180667+00:00,pre_market,RF,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.9409,1.427,2944.0001,3140.0,2026-09-03,30.44,30.44,1.0,6344300,6344487.802401,-0.003,0.0167,
2026-09-04T12:31:06.180667+00:00,pre_market,SBUX,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.1506,0.735,10482.0,10755.0,2026-09-03,105.82,105.82,1.0,4217700,4220128,-0.0575,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,SYK,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,0.5354,0.2084,30698.999,38089.0009,2026-09-03,307.99,307.99,1.0,2656000,2656190,-0.0072,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,TFC,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,2.0165,1.2383,5061.0001,5224.9998,2026-09-03,51.61,51.61,1.0,4759200,4759285.060674,-0.0018,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,TGT,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.6905,1.0161,16300.9995,16888.9999,2026-09-03,164.01,164.01,1.0,1986800,1986981,-0.0091,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,TJX,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.64,0.4023,13119.0002,16741.0005,2026-09-03,132.19,132.19,1.0,7841200,7842296.813516,-0.014,0.0038,
2026-09-04T12:31:06.180667+00:00,pre_market,TMO,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,0.1988,0.0609,61742.9993,63271.0022,2026-09-03,618.43,618.43,1.0,1804900,1804933.352901,-0.0018,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,TSLA,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0013,0.0013,0.0,37536.9995,44426.9989,2026-09-03,376.37,376.365,1.0,63185000,63600987.652192,-0.6541,0.0013,
2026-09-04T12:31:06.180667+00:00,pre_market,TSM,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.514,0.1456,41601.001,47657.0007,2026-09-03,417.01,417.01,1.0,7812000,7827764.419634,-0.2014,0.0012,
2026-09-04T12:31:06.180667+00:00,pre_market,TXN,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.0124,0.5789,25283.0002,33128.0002,2026-09-03,253.83,253.83,1.0,4300000,4301498.250694,-0.0348,0.002,
2026-09-04T12:31:06.180667+00:00,pre_market,UMBF,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.7023,0.1851,14244.0002,15103.9993,2026-09-03,143.44,143.44,1.0,408700,411005.313157,-0.5609,0.0035,
2026-09-04T12:31:06.180667+00:00,pre_market,UNH,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,1.335,0.333,39994.0002,43535.0006,2026-09-03,400.94,400.94,1.0,5488900,5489555.859524,-0.0119,0.0001,
2026-09-04T12:31:06.180667+00:00,pre_market,VRTX,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,0.0,0.0011,0.0,55696.0022,55696.0022,2026-09-03,557.96,557.96,1.0,800700,800963.940418,-0.033,0.0,
2026-09-04T12:31:06.180667+00:00,pre_market,ZION,2026-03-04,2026-09-03,128,2025-09-03,2026-09-03,253,128,0,-0.0,1.4169,0.8767,6830.9998,7230.9994,2026-09-03,69.31,69.31,1.0,1125400,1125406.81313,-0.0006,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,ABBV,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.5237,0.6876,25920.9991,26497.0001,2026-09-03,260.21,260.21,1.0,2878400,2878739.060067,-0.0118,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,ABT,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.3272,0.6437,10779.0001,11566.9998,2026-09-03,108.79,108.79,1.0,5297500,5297911.60492,-0.0078,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,ADI,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.5761,0.4285,35550.0,44448.0007,2026-09-03,356.5,356.5,1.0,3778100,3779304.490298,-0.0319,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,AMAT,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.2309,0.1509,43491.0004,72200.0018,2026-09-03,435.91,435.91,1.0,5999200,6004455,-0.0875,0.0012,
2026-09-04T16:00:19.470132+00:00,mid_session,AMD,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.0011,0.0,45516.0004,57990.9973,2026-09-03,456.16,456.16,1.0,14838600,14868085.661836,-0.1983,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,AMGN,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.3261,0.8325,44311.9995,44311.9995,2026-09-03,444.12,444.12,1.0,1842300,1842496.640163,-0.0107,0.0011,
2026-09-04T16:00:19.470132+00:00,mid_session,AMZN,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,0.0,0.0,25789.9994,28301.9989,2026-09-03,258.9,258.9,1.0,26842900,26891531.17373,-0.1808,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,ASML,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,0.3468,0.1638,164518.9941,198843.9698,2026-09-03,1646.1899,1646.19,1.0,1437500,1439234,-0.1205,0.0002,
2026-09-04T16:00:19.470132+00:00,mid_session,AVGO,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.367,0.1138,35616.0004,48057.0011,2026-09-03,357.16,357.16,1.0,60137700,60242595.699352,-0.1741,0.0001,
2026-09-04T16:00:19.470132+00:00,mid_session,BKNG,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.4778,0.1309,19413.0005,21341.9998,2026-09-03,195.13,195.13,1.0,7376000,7376412.389277,-0.0056,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,BMY,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,2.1254,0.8894,6708.9996,6708.9996,2026-09-03,68.09,68.09,1.0,6224000,6224199,-0.0032,0.0075,
2026-09-04T16:00:19.470132+00:00,mid_session,CFG,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.3548,0.7358,6983.0002,7373.0003,2026-09-03,70.83,70.83,1.0,2870600,2870716.64894,-0.0041,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,CFR,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.3881,0.9692,16172.9996,16908.0013,2026-09-03,162.73,162.73,1.0,514900,514961,-0.0118,0.0031,
2026-09-04T16:00:19.470132+00:00,mid_session,FITB,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.5934,0.5778,5397.0001,5836.9999,2026-09-03,54.97,54.97,1.0,3773900,3773932,-0.0008,0.0028,
2026-09-04T16:00:19.470132+00:00,mid_session,GILD,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.2139,0.3928,15022.0001,15022.0001,2026-09-03,151.22,151.22,1.0,4497700,4498099,-0.0089,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,HBAN,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.8931,0.5886,1605.9999,1755.9999,2026-09-03,17.06,17.06,1.0,17764000,17764842.442971,-0.0047,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,HD,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,2.1249,1.126,31707.0007,36811.0014,2026-09-03,318.07,318.07,1.0,3377700,3378119.754125,-0.0124,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,ISRG,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,0.0014,0.0,36882.9987,50017.9993,2026-09-03,369.83,369.83,1.0,1745700,1746254.476507,-0.0318,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,JNJ,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.0598,0.7135,27742.9993,27742.9993,2026-09-03,278.43,278.43,1.0,5940300,5940829.651799,-0.0089,0.0018,
2026-09-04T16:00:19.470132+00:00,mid_session,KEY,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.9202,1.397,2112.0001,2298.9999,2026-09-03,22.12,22.12,1.0,10341500,10341791.418824,-0.0028,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,KLAC,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.2402,0.1523,17194.0002,30070.9985,2026-09-03,172.94,172.94,1.0,6859500,6863516.219073,-0.0585,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,LLY,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,0.3147,0.1947,115859.9976,127933.9966,2026-09-03,1159.6,1159.6,1.0,2550500,2553292.524832,-0.1094,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,LOW,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.089,0.5868,20089.9994,25761.9992,2026-09-03,201.9,201.9,1.0,3396600,3397146.069451,-0.0161,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,MCD,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.3747,1.0133,25863.0005,33073.9972,2026-09-03,259.63,259.63,1.0,4576000,4581563,-0.1214,0.0004,
2026-09-04T16:00:19.470132+00:00,mid_session,MRK,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.444,0.4417,15133.9996,15544.9997,2026-09-03,152.34,152.34,1.0,6498300,6498969.328909,-0.0103,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,MTB,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.3308,0.9548,23905.9998,25309.0,2026-09-03,240.06,240.06,1.0,692500,692469,0.0045,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,MU,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,0.0574,0.016,95715.9973,121256.0007,2026-09-03,958.16,958.16,1.0,24116400,24175871.18954,-0.246,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,NKE,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.9272,1.4433,3777.0,5763.9998,2026-09-03,38.77,38.77,1.0,29534500,29597535.982647,-0.213,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,NVDA,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,0.1218,0.0584,22744.9997,23474.0011,2026-09-03,228.45,228.45,1.0,133994100,134681610.414452,-0.5105,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,ONB,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.5613,1.2172,0.3163,2498.0,2644.3167,2026-09-03,25.98,25.835,1.0,3372000,3371998.297442,0.0001,0.5808,
2026-09-04T16:00:19.470132+00:00,mid_session,ORLY,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,0.0,0.0,8637.9997,9840.0002,2026-09-03,87.38,87.38,1.0,4310200,4310771.944346,-0.0133,0.0049,
2026-09-04T16:00:19.470132+00:00,mid_session,PFE,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,3.3153,1.8899,2780.9999,2802.0,2026-09-03,28.81,28.81,1.0,26693700,26724290,-0.1145,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,PNFP,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.9728,0.5575,10037.0003,10802.9999,2026-09-03,101.37,101.37,1.0,724000,724040,-0.0055,0.0048,
2026-09-04T16:00:19.470132+00:00,mid_session,QCOM,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.5395,0.725,16757.0007,25002.0005,2026-09-03,168.57,168.57,1.0,6992000,6994984.353086,-0.0427,0.0027,
2026-09-04T16:00:19.470132+00:00,mid_session,RF,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.9409,1.427,2944.0001,3140.0,2026-09-03,30.44,30.44,1.0,6344300,6344487.802401,-0.003,0.0167,
2026-09-04T16:00:19.470132+00:00,mid_session,SBUX,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.1506,0.735,10482.0,10755.0,2026-09-03,105.82,105.82,1.0,4217700,4220128,-0.0575,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,SYK,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,0.5354,0.2084,30698.999,38089.0009,2026-09-03,307.99,307.99,1.0,2656000,2656190,-0.0072,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,TFC,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,2.0165,1.2383,5061.0001,5224.9998,2026-09-03,51.61,51.61,1.0,4759200,4759285.060674,-0.0018,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,TGT,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.6905,1.0161,16300.9995,16888.9999,2026-09-03,164.01,164.01,1.0,1986800,1986981,-0.0091,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,TJX,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.64,0.4023,13119.0002,16741.0005,2026-09-03,132.19,132.19,1.0,7841200,7842296.813516,-0.014,0.0038,
2026-09-04T16:00:19.470132+00:00,mid_session,TMO,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,0.1988,0.0609,61742.9993,63271.0022,2026-09-03,618.43,618.43,1.0,1804900,1804933.352901,-0.0018,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,TSLA,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0013,0.0013,0.0,37536.9995,44426.9989,2026-09-03,376.37,376.365,1.0,63185000,63600987.652192,-0.6541,0.0013,
2026-09-04T16:00:19.470132+00:00,mid_session,TSM,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.514,0.1456,41601.001,47657.0007,2026-09-03,417.01,417.01,1.0,7812000,7827764.419634,-0.2014,0.0012,
2026-09-04T16:00:19.470132+00:00,mid_session,TXN,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.0124,0.5789,25283.0002,33128.0002,2026-09-03,253.83,253.83,1.0,4300000,4301498.250694,-0.0348,0.002,
2026-09-04T16:00:19.470132+00:00,mid_session,UMBF,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.7023,0.1851,14244.0002,15103.9993,2026-09-03,143.44,143.44,1.0,408700,411005.313157,-0.5609,0.0035,
2026-09-04T16:00:19.470132+00:00,mid_session,UNH,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,1.335,0.333,39994.0002,43535.0006,2026-09-03,400.94,400.94,1.0,5488900,5489555.859524,-0.0119,0.0001,
2026-09-04T16:00:19.470132+00:00,mid_session,VRTX,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,0.0,0.0011,0.0,55696.0022,55696.0022,2026-09-03,557.96,557.96,1.0,800700,800963.940418,-0.033,0.0,
2026-09-04T16:00:19.470132+00:00,mid_session,ZION,2026-03-04,2026-09-04,129,2025-09-03,2026-09-03,253,128,1,-0.0,1.4169,0.8767,6830.9998,7230.9994,2026-09-03,69.31,69.31,1.0,1125400,1125406.81313,-0.0006,0.0,
2026-09-04T20:30:19.469759+00:00,post_close,ABBV,2026-03-05,2026-09-04,128,2025-09-03,2026-09-03,253,127,1,-0.0,1.5237,0.681,25920.9991,26497.0001,2026-09-03,260.21,260.21,1.0,2878400,2878739.060067,-0.0118,0.0,
2026-09-04T20:30:19.469759+00:00,post_close,ABT,2026-03-05,2026-09-04,128,2025-09-03,2026-09-03,253,127,1,0.0,1.3272,0.6383,10779.0001,11566.9998,2026-09-03,108.79,108.79,1.0,5297500,5297911.60492,-0.0078,0.0,
2026-09-04T20:30:19.469759+00:00,post_close,ADI,2026-03-05,2026-09-04,128,2025-09-03,2026-09-03,253,127,1,0.0,0.5761,0.4274,35550.0,44448.0007,2026-09-03,356.5,356.5,1.0,3778100,3779304.490298,-0.0319,0.0,
2026-09-04T20:30:19.469759+00:00,post_close,AMAT,2026-03-05,2026-09-04,128,2025-09-03,2026-09-03,253,127,1,0.0,0.2309,0.1503,43491.0004,72200.0018,2026-09-03,435.91,435.91,1.0,5999200,6004455,-0.0875,0.0012,
2026-09-04T20:30:19.469759+00:00,post_close,AMD,2026-03-05,2026-09-04,128,2025-09-03,2026-09-03,253,127,1,0.0,0.0011,0.0,45516.0004,57990.9973,2026-09-03,456.16,456.16,1.0,14868100,14868085.661836,0.0001,0.0,
2026-09-04T20:30:19.469759+00:00,post_close,AMGN,2026-03-05,2026-09-04,128,2025-09-03,2026-09-03,253,127,1,-0.0,1.3261,0.8286,44311.9995,44311.9995,2026-09-03,444.12,444.12,1.0,1842300,1842496.640163,-0.0107,0.0011,
2026-09-04T20:30:19.469759+00:00,post_close,AMZN,2026-03-05,2026-09-04,128,2025-09-03,2026-09-03,253,127,1,-0.0,0.0,0.0,25789.9994,28301.9989,2026-09-03,258.9,258.9,1.0,26891500,26891531.17373,-0.0001,0.0,
2026-09-04T20:30:19.469759+00:00,post_close,ASML,2026-03-05,2026-09-04,128,2025-09-03,2026-09-03,253,127,1,-0.0,0.3468,0.1624,164518.9941,198843.9698,2026-09-03,1646.1899,1646.19,1.0,1437500,1439234,-0.1205,0.0002,
